delta_US,delta_EU,delta_CN,delta_RoW,cost_US,cost_EU,cost_CN,cost_RoW,pressure_US,pressure_EU,pressure_CN,pressure_RoW,lam_US,lam_EU,lam_CN,lam_RoW,theta,gamma,eta,kappa,success_rate,mean_W,mean_coord_time,fm_US,fm_EU,fm_CN,fm_RoW
0.7973483286385995,0.8258495614175452,0.695221483837718,0.5594685211256833,1.4297337510431731,1.381248266447865,0.7273603156910174,1.203512709501957,2.2587855753109594,1.3968695633117156,1.3743562570828507,1.5624640047208294,1.6177070389558403,4.198953819971606,0.3300758861278341,1.9145471122166415,0.7580772356646807,0.21884437160997078,18.973102456097806,0.0649375873436682,0.95,0.7950000123058496,3.4210526315789473,0.095,0.005,0.28,0.0
0.656124994347701,0.8046118705750571,0.7537521730700748,0.5673966671029815,1.1321382153322996,0.5571197896187476,0.7204064060798778,0.8718622869659798,1.8505022248899472,2.2539724747906944,2.996032460381699,2.056467839204454,0.31098262202561644,1.381928976859117,4.305138373055913,0.8834561452987774,0.7861431199028546,0.18208873337106707,13.243960393199512,0.04684331652938426,0.995,0.9944526650742966,3.28643216080402,0.21,0.685,0.015,0.0
0.7043396076444935,0.8987371558595263,0.8283400950741866,0.7179554591508955,0.4153065628386955,1.4578538098081042,1.023647392570505,0.8728218896477982,2.930215086804459,2.391040967525432,0.7615951694422913,2.548839820336416,1.9136249238498415,3.574479796095715,4.5244487034412675,2.7325231023829715,0.6604933432578437,0.3094834297477901,11.199127830445969,0.06226969128922573,1.0,1.0,1.82,0.78,0.245,0.915,0.0
0.8298051683667325,0.8754180165684067,0.7535957625569873,0.719886905396342,1.279972686182833,1.5364953499212906,1.1386127934402506,1.418651336094126,0.29092981408557506,1.130293972806626,0.8173361526607055,2.8039418978958732,4.891893061586959,3.4652733886173053,2.4455417139553957,3.3489765718497133,0.6968158821649333,0.4473559942660268,17.05526694978694,0.027489514757867692,1.0,1.0,2.0,1.0,0.855,0.0,0.0
0.7382698828308276,0.8516158611367999,0.7364509568757791,0.6467712278704536,0.44712616549860423,1.5198249798730368,0.43045880522566426,0.46036928946205696,0.5230152931118637,1.0347739323052896,0.3661026254863482,1.4228783895062027,2.169379607171669,4.006895453630851,3.8950531562848747,2.1225161725152693,0.8031741842476481,0.14236314222730634,17.900952911895203,0.17891141731765206,1.0,1.0,1.9,0.39,0.485,0.585,0.5
0.87356038827843,0.8845122445868661,0.6854797180293365,0.6481812731281312,1.1012991919332422,0.6852694417828922,0.5663976921023401,1.3233707794209204,1.7635368373359688,1.0015078334784182,2.1061867790513134,1.7701408919407602,1.720130733400962,1.709054054375148,0.6172331619755197,2.965472780745177,0.7244247927345788,0.2466472182495899,8.72355399931504,0.07373644208078509,1.0,0.8343971780928294,2.19,0.54,0.625,0.34,0.0
0.8103101614315483,0.8212361057062618,0.8474833535045553,0.5603885280552384,1.3011556327300062,1.024106971172663,0.805190033856773,1.070676596537829,0.3634308299144827,2.2466754460636373,0.6031257142451409,2.1891343886618193,1.357740800009577,3.034312985034893,3.0588082817408404,1.5912711577517937,0.6404094174078327,0.15412150980191225,13.949190790406183,0.06908398526463527,1.0,0.8343971780928294,1.405,0.64,0.51,1.0,0.0
0.678741705500768,0.7734842015341881,0.8186709625020423,0.7063676573491472,1.49665127380722,1.4306236693942158,1.4613791053292307,0.6342964892771797,1.6686219538113012,2.919487352604504,1.1886409988018332,0.9810986222053719,4.619774163169011,3.5359570375368263,2.4157847793797633,1.0963252005163366,0.7226853785198821,0.3911180845268537,17.300125263469184,0.05313976693959263,1.0,1.0,3.125,0.0,0.0,0.005,0.92
0.8275914204686676,0.8021924386791169,0.6866418297169316,0.7183363270445495,1.5416824803468372,0.5510265420958744,0.9367383753323282,0.576015867552713,1.1755210417394761,0.5493442566491799,2.109770973157538,2.57622112495496,4.727616803859729,1.0913792837242877,1.1955933975109079,1.535562549064057,0.9177350978666174,0.11763516435178292,17.94245935663066,0.027523625704940005,1.0,1.0,2.45,0.005,0.815,0.005,0.845
0.8049038816952679,0.8106496344673594,0.7435908338700208,0.6006922283717546,1.188968727324309,0.6078919002925962,1.5269292315704108,0.6519398105102084,1.75786736138884,1.2937475622716923,2.8421695311704998,2.6018757876474,4.560928495528073,4.43489431089128,2.7365284007217454,1.2938461388080411,0.850328515789164,0.4107999589747806,16.543029098929775,0.04572502027547516,1.0,1.0,2.035,0.99,1.0,0.0,0.0
0.7356400493367992,0.8280507228704962,0.8235675306792063,0.7298596181196383,1.2886642544864646,1.1572322997706372,1.0215266805108065,0.9241290345906382,0.8129152749861324,1.649984390375309,1.8834418422697996,2.9156016421492965,3.355323279175407,1.4113352951788651,4.2948144107442365,3.2390985040843137,0.6334160953929545,0.2889823287160379,14.072737991256929,0.040566208840802295,1.0,0.7579505269798544,2.085,0.0,0.925,0.02,0.0
0.7662835505209948,0.7789373687310608,0.718707032028049,0.6551474155199687,1.3237331842198954,1.592686977790874,0.569759667686808,0.5368817757618862,0.43473418300801614,2.7175892697158495,1.519169596132479,0.28656146823662804,3.0020612331241545,1.231593940749888,2.7552949094303845,2.859966705207798,0.6903609473144546,0.3090825987370507,21.68245559074092,0.1450168710182842,1.0,0.8343971780928294,2.02,0.02,0.08,0.99,0.0
0.6571173432215693,0.870609692204546,0.8145379017039877,0.7247897907229915,0.6575131430600587,0.561997972768706,1.1852882037619874,1.381097335710478,2.9765976092631248,2.7772264123874164,1.0741695297313019,0.8579439734075825,2.495515852286416,3.9060402553488385,0.6473255732206807,1.358049251486338,0.8026846376315536,0.3616491818992591,10.251946154830618,0.021808119541069357,1.0,0.8799379541173011,2.625,0.16,0.995,0.11,0.0
0.7437643570835398,0.7563923056813577,0.7753539500420351,0.6744972800071506,1.0415598745634636,1.0093560862310345,0.45707922671967793,1.4146420221976808,1.2071482316040145,2.8001921629907383,1.6357603593666978,2.5169222688618316,1.472354561532589,3.718851177063183,2.632557410158657,0.9156448418681263,0.7533829115903605,0.2428601188274504,15.167096339710472,0.11919976045577943,1.0,1.0,2.065,0.17,0.01,1.0,0.0
0.6901536008957874,0.868797130131072,0.7045574548639804,0.608383847603758,1.3695859430648825,1.4091494453436453,1.2507204382549792,0.70215987570988,0.6479118386161901,2.110391472791582,1.871594823071708,1.1008521017805728,2.333258222313298,3.177470031858685,0.5510390571668726,2.068046753539201,0.7388757045617922,0.13838933405654927,18.17286431594719,0.11384769994282973,0.07,0.08216757934312852,4.071428571428571,0.01,0.0,0.03,0.0
0.7366486061214608,0.7578171669051643,0.7931704726338026,0.6448874119989283,0.9301720023049783,1.5652543934612075,1.3241005973915048,0.9812614330896078,2.5000281475597608,1.0803028008550464,0.4856173366919053,2.08579466941874,1.7783853330129356,1.347728318398702,2.1870755088360263,1.1551264058447677,0.6235654459904542,0.28920913149168037,15.693877289969883,0.032589308533827285,1.0,0.9776436190425319,2.12,0.725,0.085,0.19,0.0
0.7192340951009704,0.7848493967785519,0.7079962751983446,0.6815635213427139,1.1824603234873199,1.2008442745206946,0.8301616104190759,0.9801848307622595,2.594902281467836,0.5931001433529715,1.8580467457428909,0.4678623983628951,1.9894221795872387,4.086410089459692,4.638408394302344,4.8928671455779735,0.6882261156936232,0.38379778317670965,11.873801020691598,0.1461028338447059,1.0,0.8343971780928294,2.18,0.08,0.0,0.855,0.0
0.7007445518315203,0.8641044919122133,0.7118871210017411,0.6716864375950983,0.5670601409788544,1.1917215253732167,1.197964937715673,1.499618516154698,0.3104309573697459,2.3320104554622705,2.445599005379007,1.4812524534983655,1.9757723842895625,0.480384328334282,1.0417837953888442,0.4825758870824517,0.616488320718063,0.13146845663435092,18.523456240848496,0.06134503142013592,1.0,0.8377092345309728,2.255,0.625,0.41,0.155,0.0
0.6550022164655522,0.8284892983517316,0.8742102523623938,0.6448014261251813,1.022443513371782,0.673782509740743,0.43240688759739915,1.0679392201030042,2.8840139813450647,2.8933429230607257,1.7479203971783643,1.6446271115035833,1.3169066075980052,1.8226323620175227,0.47701281165585485,4.237919206113836,0.6331769337069098,0.4363153110285848,16.642065202739715,0.17489921326308372,1.0,0.8526134885026181,1.975,0.215,0.56,0.79,0.0
0.8550260174773807,0.825812794579924,0.8481180532708117,0.6991274198418302,0.7570076343944068,1.0230614374962872,0.9063376186849358,0.45911805618010726,0.7504135167189605,2.1821371097267117,1.3186818754279002,0.8633904096906826,2.71356875406321,3.1599764496748555,4.027871635921085,4.384962270052525,0.6301225514120313,0.17477751033369626,19.7370909709717,0.19874021645144613,1.0,0.9594273086327432,1.01,0.99,0.665,1.0,0.0
0.8462907179023654,0.8511599305175992,0.8143400167425726,0.5831898910012802,0.8209997820007078,1.3136115476254342,1.3038166831964322,1.4986958493082598,0.2945539044110609,1.1870216693682565,0.5211280967288195,2.7595608904032187,2.0250881084174597,3.181670101348095,2.280631301219628,0.19664628679146123,0.7207849024463364,0.4328476706799934,9.667294835940115,0.1045855797860541,1.0,0.9983439717809283,2.055,0.995,0.02,0.005,0.035
0.7790357325265433,0.775936290101912,0.8175919575240496,0.6278052925545342,1.4595979665821708,0.9965415489683173,1.418612502404918,1.062569497909807,1.5558726960139222,0.9367964324137644,1.4328459536622173,1.4688303630467923,2.3423507803321724,3.254334852923466,2.8841082279732895,2.6580080773618433,0.8151261192896677,0.34998376447536605,13.912919389234037,0.03904493322690786,1.0,1.0,3.135,0.04,0.03,0.005,0.0
0.742007666055969,0.8395810011982198,0.8233094783972671,0.6879095584868145,1.4603294504479636,0.9527530268438734,1.106784314225278,1.5842115861216808,1.0128399494692486,0.8316132179699838,2.074284620043557,1.9504639834637632,3.278387763816101,1.4666144396459073,3.869729856063267,2.8200192536580233,0.8635075285968052,0.21071879788396963,14.929422970204442,0.19582650434798718,1.0,1.0,3.105,0.0,0.51,0.725,0.0
0.745906255945066,0.8487483099332945,0.8292484102810476,0.7336163517578597,0.9996544632754835,0.8693265387664459,0.5364035397473442,0.6847900789851529,2.359286801702812,0.7871938677373522,2.958571304575694,0.8694884840032384,1.456959316455237,1.6934961050394917,4.880782651695155,0.7467336835841079,0.6495322378068604,0.1162505562890436,9.138590696942892,0.19596858168275502,1.0,0.9991719858904642,1.425,0.47,0.695,1.0,0.26
0.8046407878367742,0.8870900051351903,0.8428898162932235,0.6216622814037267,0.5667486707039187,0.7517959486943664,0.579335075172123,0.8463293275466349,2.3829373275778014,1.565913249438232,0.910140437868757,0.2644507100110822,0.14688836133132988,1.7094449016254987,4.355173862662938,4.674117933983286,0.7496267582257312,0.3591334960457143,21.521584454492903,0.07723093036609065,0.995,0.8329899137148052,2.477386934673367,0.37,0.665,0.79,0.0
0.7868338209778247,0.7882420991134989,0.7120281325819774,0.5681369659273102,0.7254793352794675,1.131380899505531,1.25800032516937,0.8126965505035713,1.8677118350609052,1.7875025072099027,1.8568342606289419,1.4786686003492886,3.2860982024579117,3.370089816670794,2.4944616075269272,0.11103790959933522,0.6900867116472214,0.14852339471748532,16.929742460550386,0.18204441652451148,1.0,0.9975159576713923,2.03,0.97,0.03,0.005,0.14
0.8046040782932145,0.8342782506225569,0.7047971590090726,0.5612334858679434,1.3620785959062793,0.9194138148266756,0.5824345171047521,0.5105474859225221,2.8181088627433484,1.895159153408368,1.0470825036610827,2.584935389171422,0.3357473285007854,4.4017653390275076,3.691986919086901,3.3217935016909426,0.7642272393968255,0.13707979603885864,11.54954230684953,0.026607870754075003,1.0,1.0,2.46,0.275,0.655,0.41,0.0
0.7659494332997748,0.7568903816553736,0.7117264431204887,0.7780120564374993,0.9325702954908243,0.7320233971681775,0.8652982557864197,0.8768002626520044,2.6477569398065515,2.7853428887950447,1.2070965107900193,1.0070813008792436,2.511824449193692,4.213266633526107,3.508028090918429,3.4136630158205437,0.8496083213882288,0.3314478745854788,21.375550195666243,0.020028600356104372,1.0,1.0,2.085,0.915,1.0,0.0,0.0
0.8203589021545524,0.7530358463010072,0.7407533129054432,0.599170636378128,1.179332830639574,0.5780952914721315,0.4136904177627029,1.2567641524102788,2.6201297620972843,0.3763319325452863,2.013715705044739,1.4957187438261057,2.74453100224663,2.8982656500838897,1.4278178900146132,2.250580562091568,0.8444722735192334,0.2434953159994481,12.275633025081056,0.1466700862842414,1.0,1.0,3.575,0.145,0.45,0.52,0.0
0.8458731333940791,0.8459691255847555,0.8005636029856268,0.6788119076793073,1.5914657759213737,1.5396537148145666,0.43622090140398095,1.3115047821273162,2.8006707299090676,2.2201713196208623,1.6205024423804788,1.6499038978015519,3.220978945391285,1.5519255984799463,2.0522543940592537,4.889590303009353,0.814028918570292,0.14907746617050435,18.62623432013585,0.07803705290464279,1.0,1.0,2.005,0.015,0.075,0.995,0.0
0.8277023893729537,0.781577040962381,0.8392794720686773,0.684393619251471,0.7327124098448086,1.0991595622322294,0.6731964021200121,1.4344707496922315,2.9631228230781694,1.6650081525547704,2.8647960996374624,2.769703583548354,2.6354036312795683,1.082940236473401,3.963328298619457,0.43641498685449653,0.7101315129651078,0.3898193875347088,10.381450927151162,0.16875706334522336,1.0,1.0,1.74,0.82,0.31,1.0,0.005
0.8401532418468675,0.898569368796927,0.8410156556758396,0.5950122114770683,1.0575843199511186,1.1043477551728746,1.2134521160121134,0.4422396880766444,0.2610576071595645,2.8426954024427125,1.733846069892842,2.81896338254491,1.196227517213259,4.139750766706084,3.3029593597901563,4.326870646956394,0.7694682764369283,0.32058586907575926,13.079467544284247,0.0333752985460152,1.0,1.0,2.11,0.895,0.075,0.005,0.0
0.7762516330889891,0.7518349251448239,0.7664311200176228,0.6558685103472319,0.554582434151127,1.0725807503517015,1.4793712587168177,0.8577148425434376,2.239571584926342,2.416917078841125,1.923637115502351,0.8452837462319451,0.14637995738298154,3.7966039655640715,4.91331952150806,4.832088646656066,0.769571122346826,0.1701565940029848,21.910814128087402,0.16575949058333833,0.955,0.81673721971861,3.350785340314136,0.395,0.0,0.0,0.0
0.836712643568524,0.7602864140914004,0.8478929796404859,0.6194913094124651,1.253578321673875,0.8719428929933988,1.4712841994465018,1.1472214290687206,0.2929379059630986,1.1245136400266365,1.0603074920317188,2.2877115001499044,1.6541160562940773,3.882004810646937,3.2200240597556684,3.8811205912102174,0.8832109963023895,0.33422148101103777,8.7383105481901,0.05662917791541118,1.0,1.0,3.195,0.85,0.005,0.0,0.0
0.7795761475224507,0.7596193767038962,0.7386850592695124,0.6708935734283556,1.3043700655374988,1.2913568130562445,1.524140511611836,1.4548100938286015,2.702107579173656,2.5071798595898436,1.492191626060945,0.3652302507278701,1.368321678431049,1.450258860069547,2.3310846083911203,1.7061630400447456,0.666950697237056,0.3105161093703207,10.240962285835135,0.10832370176894,0.97,0.8093652627500445,3.365979381443299,0.415,0.115,0.0,0.0
0.7913405271802616,0.8191742822623906,0.8555796762618986,0.7112263007931563,0.7856376456594744,1.5346562409228226,1.512773984451782,1.1387562810948384,2.19451186642415,2.024665656054591,1.4844603018236413,2.0740718061489165,3.8407237293326895,3.513538326750818,2.643827159318017,3.353420092493813,0.8126921994928406,0.3336320188166461,8.980923170871312,0.060253188203388694,1.0,1.0,2.005,0.995,0.005,0.02,0.0
0.7924800287023559,0.7925912504014273,0.721039923541551,0.7262895028370646,1.1721829733913682,1.019886457725927,0.512269278612527,0.5783622263774559,2.8554840510736272,0.9368158784688819,0.8087394564815196,2.006578189464567,0.8564879751230798,1.131595395668167,1.048124754268825,4.616861482807954,0.6666540754190707,0.11422310511924685,11.540759367427272,0.15855110097735847,1.0,1.0,1.885,0.45,0.42,0.7,0.14
0.6906667726940731,0.8478166502816019,0.6898087813675823,0.6092663743410133,1.0949194211081774,0.6221514410458089,1.5569256289365443,1.4756271825867016,2.588496936874763,1.7303474480238201,2.3110588886982835,1.2363622638068954,1.3805760290098494,1.3911332073624345,1.5542542542935562,2.4212917599187653,0.9052010720043011,0.37288987186808265,13.03370631431506,0.13903821967140087,0.55,0.6280161704805931,4.872727272727273,0.055,0.745,0.0,0.0
0.7236781844340631,0.8179773625270161,0.7013575717487035,0.5865905726564982,1.2854745202636941,0.5123998032421375,1.3850111878559037,0.43396103921569074,0.4979742575440931,0.4214709312351721,1.9984039684177497,2.6335397804020175,0.9357772835840438,2.024735217346486,2.6745219213394793,1.3792567518827619,0.6766452651592009,0.2554108922021322,13.224556976178004,0.04926789043104547,0.965,0.9800186287002615,3.8341968911917097,0.17,0.915,0.0,0.06
0.773161769635056,0.8149100324211697,0.7489448532384159,0.704916692825862,0.6368891566090255,0.865987026121131,1.296880484674647,1.3862191753542374,2.7534182618625307,1.1202920773152845,2.041737704056718,1.4664473584309872,4.867123365855414,2.1462641238346962,4.564211421638882,4.050426245517135,0.6892941738964133,0.21982056757779445,9.594841652110901,0.19462002354372243,1.0,0.8343971780928294,2.025,0.995,0.195,0.0,0.0
0.8512552386010046,0.8955713313703119,0.7679595569589555,0.5514502962516697,1.1274242781357346,1.115346168219196,0.9196250931869562,0.5850056513034728,2.147295879176987,0.9563814179012465,2.9857876180738576,0.9115178376563864,4.569208504001595,0.5278504853239986,2.062222057648064,0.3961474861528974,0.8607280707430409,0.14347844841732094,16.34873558681866,0.07719253332518099,1.0,1.0,3.0,0.58,0.45,0.035,0.13
0.8368367118386758,0.8234514057821795,0.6879875151799959,0.666603869089024,1.1360217803136592,1.2269659350072746,1.5663241887948436,1.2494723724377446,2.1838448138338418,1.1193010979730835,2.0967033295408504,0.41453696550009994,2.7974324051475863,2.837216306943042,4.915428875137205,4.377951345372101,0.7226816838129185,0.10251330336447405,21.86447510378482,0.17390408579311156,1.0,0.8343971780928294,2.06,0.995,0.1,0.0,0.0
0.759961899369055,0.8880587855567827,0.7228504332469536,0.636269118046995,0.5169379007572561,1.3466467937849376,0.8740104382882286,1.4016608259245218,1.8924584063815737,1.1864650912698798,1.9617588908458352,0.8796146330630383,3.046232753147856,3.2142831526527607,3.2064517660506726,0.7894890947795061,0.7562632770523571,0.25881916000401617,11.526425531074871,0.17749958792207224,1.0,0.8393652627500445,2.035,0.965,0.035,0.0,0.0
0.8385925407220799,0.8873221710298148,0.8328805579316708,0.5520328392044069,0.8373145040215125,1.0377436833430953,0.9876393736035275,1.0264677474539958,0.5694578842748937,0.6296432310087869,2.1097298580464376,0.36646221874823404,2.505684370104732,0.5748443573444475,4.842082503823298,4.516133948521343,0.7229940844843925,0.3146230177910576,18.626538715959484,0.0930875375703432,1.0,0.8343971780928294,1.405,0.93,0.695,0.98,0.0
0.8546471540243085,0.796931873115427,0.8050686224421864,0.7498201340515435,1.1742218240580522,1.3553851520068936,0.5644370873224609,0.40054082246956013,2.8531208427256436,0.46586234837200974,0.2690604328525653,1.558581396375634,1.370027889671539,4.477390811055739,1.6912941636287766,1.2753324841426334,0.728888288895253,0.33428468744384465,11.570235736121454,0.16083657503570892,1.0,1.0,1.465,0.69,0.0,0.98,0.79
0.8555052578779995,0.840731047743309,0.7175283494399064,0.6964009442129997,1.1532147906870627,0.8831540751879874,1.027483199304164,1.4500790947965219,1.018673906118051,1.410301961286641,2.691467232933718,2.7635753085221486,4.258146183880535,4.115945197797082,1.2747862064367133,2.7495902326926935,0.7576369870650663,0.16126849325961273,16.71258256261904,0.11035009735057254,1.0,1.0,2.29,0.055,0.055,0.675,0.0
0.8653222535686739,0.7889750279893071,0.7705020888700769,0.7482884163223604,1.3452283905499662,1.1183460416728206,1.4207627888458005,1.3011436346592613,0.9417124080491828,0.48450069721498956,1.3831486112533116,0.6297781436422993,3.539039238717531,4.897117042666641,3.247150137685999,2.671401572483481,0.7401527399599146,0.13353728654698402,15.154594184899992,0.10260874020929478,1.0,0.8343971780928294,2.03,0.99,0.0,0.0,0.0
0.7053349565249529,0.8213302683073412,0.6839749643297118,0.5598697272698048,1.1467606777035297,1.3944048277429428,0.5493416402838307,0.41990881894421195,0.39867196409638,2.096171563803846,0.8500994440396262,1.796184833793244,2.9284274724603163,4.621625887060804,2.4252432765679544,0.8450943976477941,0.7968757751707256,0.10192188952559876,11.896386733652088,0.1810199795154603,1.0,1.0,2.39,0.005,0.025,0.925,0.135
0.8403236124166822,0.8749560784340814,0.7697761441921629,0.5772421384683297,0.5962508902259231,1.2589075394663332,1.1082475925748034,0.8182239170421035,2.3923915118177597,1.3642964873751309,0.5833635926913522,0.8890628193534091,1.9115378697942955,1.3622795852873333,0.7373922474940595,1.071439177033823,0.8429301259390722,0.435989725465435,15.045803133877552,0.1377770734820696,1.0,1.0,3.235,0.84,0.325,0.15,0.0
0.6602366487267816,0.8312065114961698,0.8602817765752633,0.613271559515574,1.0778529903315008,1.1905817230040467,1.2750074373615226,0.9382048591021929,1.541114963964989,0.8853255951240122,2.2911037057174797,1.0937005985444226,2.295499040831151,3.73604348510137,2.741869379293828,3.0542540965287013,0.7461596490222475,0.3370207709086552,15.144190217774693,0.10387946609540255,1.0,0.8741418553505502,2.105,0.005,0.005,1.0,0.0
0.7904499321079721,0.8899493332521509,0.6868964051948929,0.7270517801680445,0.7801345128179606,1.1232683251053501,1.3043428549063019,0.6133453225431424,0.5800698146592594,1.0028258713045277,2.445568679413444,0.5800452956147613,1.7100456795448675,3.6363112022026867,3.0232418164242447,4.002290750696858,0.6824190971556139,0.34691629440465466,13.687777723430141,0.08291090530815384,1.0,0.9892358165760339,2.11,0.95,0.115,0.0,0.0
0.8760264756964197,0.8763838414649504,0.7014990223595963,0.742369247132479,1.244744086627866,1.2097124078063282,1.05137050955629,1.423088157576721,1.282380265548411,1.0782356163013502,0.31775702572376585,1.3722607940594806,1.5156070844347953,3.6424192589409707,3.198993457982321,2.0109120005879784,0.6868773451696386,0.3563742704594872,14.715137385277174,0.06992888372788847,1.0,0.8352251922023651,2.115,0.95,0.045,0.0,0.0
0.6633134309703442,0.8270336472179531,0.8335680313694533,0.5514556344376942,1.2494653819852055,0.5207374724656872,0.4200084374389617,0.9403612020880255,1.7526145951794305,1.5494730192117394,1.7756923709812371,0.9215634058042564,3.8251879367497,1.4604409202651203,2.432831836900786,1.2776142638189565,0.8130575991443842,0.14013724066094432,16.73635635940908,0.19145665757929192,1.0,0.9668794356185658,2.115,0.0,0.5,0.995,0.0
0.6992701977843596,0.8302035568337173,0.7365497379753988,0.5902796797829103,0.8910496773367667,0.4703096673825673,1.5128968975720456,0.9882763400817761,1.1468494185393254,2.1921832499820724,0.4785767196229285,1.4534979862804538,1.140793708532957,1.233728493491811,1.134397967698681,1.5122793146407523,0.9165641571475541,0.25540861263309045,20.902763175613348,0.02923027235597449,0.0,0.07710074174095578,,0.0,0.025,0.0,0.0
0.8478724904252996,0.8242014188501637,0.8111626845581826,0.6533816513079028,1.1929974304241546,1.2143943649236257,1.0269332850240214,1.261445021602807,2.3387768828176934,1.3517128379430912,0.8366275276778032,1.4640540677416636,0.10422829882841744,3.0905570915522773,2.919826728885942,4.582638584825395,0.6439001610789304,0.1195088164314961,8.154667100958784,0.1525370409417276,0.98,0.828768120580733,3.204081632653061,0.295,0.13,0.36,0.0
0.770507361454703,0.8200827903435122,0.684958482733527,0.7551673893164856,1.2020942564778003,1.4658451244100443,0.8398757350931106,1.032157126830632,0.997461735233933,0.4385941000593797,2.2804966548009062,2.4090013122750613,4.534255638528733,4.664067246528945,1.5268942994539245,3.3669699366353547,0.6107025225105384,0.3686185877559144,13.720695392313592,0.12580191717285494,1.0,1.0,2.64,0.11,0.0,0.18,0.0
0.7445420774355934,0.7828232634054283,0.7119167567184539,0.7178965759409863,0.7807957178336791,0.8980019694958246,1.2577136660907986,0.47524151732630837,1.4297280573895705,0.29510400005104886,1.3095118721786463,2.650136630250283,3.14061348921983,1.8060481550105936,4.132587400185187,1.5505697563738285,0.7775363409195479,0.17892477932505893,15.06457276863269,0.18098394746898153,1.0,1.0,2.215,0.885,0.125,0.0,0.035
0.6597871155193324,0.8397149077754391,0.8447984520854914,0.5781599469807707,1.1925828062459414,1.3798813431173858,0.8614777536007149,0.9354617824053842,0.553600145202919,2.6116914713007953,2.8051552888164344,1.1981239641204966,4.598318433909102,2.8631720561409923,0.6585798657237228,1.3517330340555478,0.7411426582197285,0.11762956984300399,13.25365320625514,0.08193507861751742,0.995,0.833817927824341,2.7336683417085426,0.0,0.2,0.775,0.0
0.6702832841299009,0.8437312874683549,0.8720489706138371,0.6327585998455568,0.44627101663827695,1.2834501187549119,1.3579399999213315,1.5788466052363295,2.6915699651272478,2.3394547469793854,1.7784419042677246,0.3722329698390049,0.37916777680756597,2.3872857905229274,1.7851807326930538,2.4265896925003156,0.852310503749025,0.11114924120293065,11.667680357202077,0.04783649929903637,0.0,0.7646268856386681,,0.355,0.05,0.01,0.0
0.6554697445148077,0.8943769739553247,0.7223969046452742,0.6360209690063382,0.7527503160246904,1.0648511639051903,1.5101121944272342,0.8472304639140553,2.051142761930321,1.4148798451354634,0.36159077073034956,1.7844009375783925,4.166793312261427,3.3403543677091783,1.0675181353384242,2.9641199513692356,0.7220211687891066,0.39453039683540414,15.46608840274116,0.17030412934426006,1.0,1.0,2.62,0.05,1.0,0.0,0.0
0.6740789368359307,0.8217435096290762,0.7046369763456347,0.5563335521382038,0.5648216375168438,1.3215959839576337,0.7928924719434594,1.2974934907732423,2.481378730921902,2.500222923537151,1.3453090722055712,0.8325806886852231,1.901826896988999,0.5532661411010522,1.5788130900559987,1.1705229268097228,0.6351061087470711,0.23549823950078655,9.646809111636399,0.04986490569468228,1.0,0.8343971780928294,2.45,0.43,0.33,0.2,0.0
0.7132453529867874,0.8211973120623958,0.7806193548414919,0.5621775908936746,0.8877690947381904,1.3439274373013457,0.5878188195390369,1.3613118402184163,1.0224693468728328,1.8938117868931574,1.6777965331442546,0.46943532751434147,0.4747345904992081,2.0126815372498394,0.281025876640768,1.1641883571735774,0.7684668497562169,0.3962280459833183,10.237305211756864,0.06777033795609866,0.98,0.8241541062954902,3.586734693877551,0.275,0.04,0.34,0.0
0.6679902889346158,0.883322794421196,0.7169491033877678,0.6461488142135632,0.589747634878018,1.2081370427415707,0.9063380702596471,1.494281694617762,2.443368121282589,0.9765225931211476,0.4193967770525595,2.92784843868171,3.7691549452458535,2.8205752907594794,1.0034953621907714,4.3611325732778825,0.6276041645569291,0.10526756893721874,8.072281480759596,0.18384159299615435,1.0,0.8343971780928294,2.275,0.34,0.85,0.27,0.0
0.8416132286962283,0.7690975407640607,0.7163743510666194,0.5790982221023468,0.9750724074646375,1.233242523303364,1.0940908505449107,0.7207492848409988,2.6369472461323515,2.0518640949117257,0.5786982743896095,2.715629516305114,1.2092494985086724,4.394067711963993,4.440323615154244,1.9619430940779525,0.8912662423335228,0.12792663987255853,13.273261418450637,0.032702786626304894,1.0,1.0,3.15,0.295,0.0,0.0,0.0
0.7518579859369539,0.8707445539121136,0.7130308301784176,0.7154412808583859,0.9135345781281461,1.5488793997729826,0.8288877978377889,1.5132604092535824,2.258621361137374,0.46978000338070225,1.720321990108666,2.8726485372057757,4.0893855617096095,2.9135170645923476,4.11006387200725,2.1224496309930703,0.7390608232939556,0.14482740134598698,21.142187691314923,0.12176467027906279,1.0,1.0,2.0,0.0,1.0,0.0,0.0
0.8658228950518305,0.7691534427402723,0.8763976036221455,0.6422696773104765,1.5738350703926796,0.9456926312011665,0.9918807710567767,1.200327952804114,1.0295371912868252,2.672958291156281,2.196172353310149,1.727468681007172,1.17090190014859,2.7147272370584994,3.5555075997287453,1.8175065295983295,0.6681603411128149,0.3112881151981969,16.993814578652096,0.08702526569671347,1.0,0.836053206311901,1.975,0.41,0.16,0.995,0.0
0.85476739143679,0.7814026629391292,0.7422997342628137,0.7345695886599597,1.4227914814710418,0.8648694043949009,0.9371426408279722,1.5506116764878595,1.857998510352179,0.3490059711019097,0.8525831378965232,1.0806129374079938,3.013579824610538,0.15866432934140912,1.3833176660629782,4.383859942171631,0.8659504486192882,0.35395975863305207,8.129888400811993,0.037347627310935896,0.08,0.43055585109966577,3.25,0.0,0.38,0.005,0.0
