delta_US,delta_EU,delta_CN,delta_RoW,cost_US,cost_EU,cost_CN,cost_RoW,pressure_US,pressure_EU,pressure_CN,pressure_RoW,lam_US,lam_EU,lam_CN,lam_RoW,theta,gamma,eta,kappa,phi,success_rate,mean_W,mean_coord_time,fm_US,fm_EU,fm_CN,fm_RoW
0.688021604374477,0.7879883211600296,0.7120624049964517,0.7459446262928037,1.1010734320734619,1.2821553130235603,0.7552394354920309,0.8455031645059327,1.363351152172968,2.340041172296096,2.3739707161050623,0.8187372006635871,4.7135403980166855,0.6912111534740634,4.4909982038757885,0.5919386636840656,0.6846527395684195,0.39626748762378494,10.512889012845225,0.09444222763579459,0.4498592999441262,0.98,0.9710227771445193,3.122448979591837,0.0,0.245,0.0,0.38
0.7064095637953383,0.856536780200398,0.8502669298804408,0.7511522821667815,0.8071865748838731,1.0370204731453776,0.6980876846387818,0.6937558018601746,0.6934486728427913,2.8350522797206654,2.691969278665345,2.3877364616511536,2.6365414543098726,2.5039787860081724,2.69575376429424,2.7291832665277376,0.7390601871032609,0.1461141915122236,9.759293940159504,0.191404948852223,0.48203075958635055,0.985,0.9955113885722596,2.99492385786802,0.065,0.37,0.94,0.14
0.8692372707281935,0.7745365316565165,0.7908833104079868,0.5977749682708541,0.7038215273519219,0.4360654945134146,0.5427439728882536,1.5002180891550352,1.1342157265764121,1.9223553327651268,1.5287888629705007,1.3512409244245154,2.706241847595734,1.0174708286151735,4.944159102745925,4.109708556648928,0.837316682474085,0.26406575395488335,10.140279709768704,0.18571985448924222,0.34138706738172764,0.03,0.8154786399909946,5.0,0.16,0.35,0.07,0.0
0.6615245386302948,0.8013605515215944,0.8388914060991769,0.6932230113472879,1.3010063016938318,1.3523624606348532,0.6543455332966512,1.5085399793118164,1.4544714080310246,2.0072875354764523,0.25634912461354054,2.9817633706307394,1.4763922912243603,0.4041092220467607,2.345484003528919,0.7322472801920046,0.6487445472504242,0.32129898456057354,13.500983481983265,0.18593344102789913,0.31915649460807005,1.0,0.8540560739976583,3.375,0.005,0.275,0.815,0.015
0.8170214295282973,0.8191649145232361,0.8119902602258557,0.6879299320446778,0.967340767310798,1.5400733135493248,0.8112563713059471,0.6126826014991271,2.114758667419528,2.576520793596749,0.3606977848347903,1.4864898931623716,4.4731896794678985,3.773131232722051,4.959857810838378,2.7039276768264946,0.8111986300163684,0.20586809839827486,21.265498395323892,0.08594038794017654,0.7385107126866286,1.0,1.0,2.01,0.025,0.02,1.0,0.005
0.7427222469473889,0.8342728395094499,0.8239565070043092,0.6670548549028115,1.4885035922914103,0.9031611855133723,1.1764861577719903,0.8108349199600651,1.3724308376352858,1.4601377976422691,0.5959693003587845,0.5022401174122684,3.3707006234191144,3.3120369178809566,3.3482575996294672,0.19685558217918922,0.7044949896549696,0.16923344654071892,18.894119915616173,0.17491347225130344,0.24668037722614733,0.015,0.5312229805911427,4.333333333333333,0.0,0.015,0.0,0.28
0.8036053065350368,0.7694044205187411,0.7350305051203427,0.5818905341336865,0.7402249199190751,1.2096838568191335,1.492392292222303,0.6430268895090232,1.7407173461144778,2.1788255284194387,2.870536788335306,1.9276663279397281,1.3500239620341656,3.164842968878288,1.6704066922222793,4.883029114389368,0.7278963632523638,0.33989970226635496,8.325186152854618,0.09201106030425597,0.8751076133225116,0.94,0.9469160583042517,3.49468085106383,0.375,0.01,0.0,0.0
0.7903523122196465,0.8165914329593964,0.8671874998871452,0.7464164065138628,0.7866588085875259,1.0534580824496076,0.9877891073109554,1.158643000137835,1.1688059841365779,0.9215637521061927,2.759847546952724,2.7906548736208925,4.232282140233697,4.89320171074635,3.7504584763204742,3.8468694199537987,0.844028829428045,0.26821267082980726,14.390330723199803,0.06324072970682057,0.6448191943592905,1.0,1.0,2.18,0.025,0.015,0.995,0.0
0.7165436313035369,0.7886712614553532,0.797192274819211,0.6442959492917599,0.6626279305535587,1.3792672201033975,1.4326839031532512,0.6012394236133372,0.2706443401999996,1.1743574134557777,2.4431547981220696,2.5577281321443923,0.7778124435686412,3.8942459157969513,0.6669504198162043,2.0113066917669933,0.9195550448038131,0.16740678813081844,10.15549015608677,0.09610405985842284,0.6196685259698614,0.705,0.7487483876623443,4.219858156028369,0.19,0.0,0.025,0.0
0.8645671799550483,0.8971231718299552,0.693928127318279,0.5817394289900183,1.3488855686751928,0.7247585827250327,1.4618188714076328,1.1961439086749044,0.5575732065468623,2.5394555335410196,0.7349800450222086,1.414612335369048,2.8057061499407174,2.5537541304933637,3.4621982865142376,3.298165000859351,0.9174534417689776,0.4497976682284657,15.230431636898974,0.037135835652955515,0.7278432989687184,0.0,0.00303205293571459,,0.0,0.0,0.0,0.0
0.8746327379898156,0.7977489581443531,0.7722417771675147,0.6476986927075549,0.4617029854683153,1.2067173174681338,0.8240052340821614,1.344956649557803,2.538330207025462,2.508384663144075,1.3958314946096704,1.1342506261624736,3.769221820368569,4.026808225829343,2.507161487317694,4.475851995727885,0.6460507827451386,0.40767407288063606,9.345333261606338,0.047634593969830503,0.5338400132739604,1.0,0.8097717938051491,2.305,0.865,0.005,0.025,0.0
